ID,Month,Latitude,Longitude
9108694,9,-16.616,56.108
9108694,10,-16.597,56.071
9108694,10,-16.596,56.012
9108694,10,-16.601,55.945
9108694,10,-16.609,55.877
9108694,10,-16.617,55.813
9108694,10,-16.619,55.765
9108694,10,-16.618,55.724
9108694,10,-16.615,55.686
9108694,10,-16.608,55.649
9108694,10,-16.586,55.61
9108694,10,-16.56,55.571
9108694,10,-16.533,55.532
9108694,10,-16.509,55.495
9108694,10,-16.498,55.462
9108694,10,-16.492,55.431
9108694,10,-16.485,55.402
9108694,10,-16.471,55.375
9108694,10,-16.433,55.352
9108694,10,-16.388,55.33
9108694,10,-16.342,55.304
9108694,10,-16.299,55.273
9108694,10,-16.272,55.225
9108694,10,-16.252,55.17
9108694,10,-16.237,55.112
9108694,10,-16.227,55.058
9108694,10,-16.232,55.013
9108694,10,-16.244,54.974
9108694,10,-16.257,54.938
9108694,10,-16.271,54.905
9108694,10,-16.28,54.874
9108694,10,-16.287,54.846
9108694,10,-16.293,54.822
9108694,10,-16.297,54.803
9108694,10,-16.292,54.796
9108694,10,-16.284,54.794
9108694,10,-16.279,54.794
9108694,10,-16.279,54.789
9108694,10,-16.298,54.771
9108694,10,-16.325,54.748
9108694,10,-16.356,54.722
9108694,10,-16.391,54.699
9108694,10,-16.431,54.683
9108694,10,-16.475,54.67
9108694,10,-16.524,54.656
9108694,10,-16.581,54.639
9108694,10,-16.665,54.616
9108694,10,-16.755,54.587
9108694,10,-16.844,54.549
9108694,10,-16.921,54.499
9108694,10,-16.954,54.427
9108694,10,-16.974,54.344
9108694,10,-16.99,54.257
9108694,10,-17.006,54.168
9108694,10,-17.042,54.085
9108694,10,-17.083,54.006
9108694,10,-17.122,53.926
9108694,10,-17.151,53.845
9108694,10,-17.145,53.759
9108694,10,-17.125,53.67
9108694,10,-17.102,53.583
9108694,10,-17.08,53.501
9108694,10,-17.076,53.429
9108694,10,-17.077,53.365
9108694,10,-17.08,53.307
9108694,10,-17.085,53.256
9108694,10,-17.089,53.216
9108694,10,-17.093,53.182
9108694,10,-17.1,53.151
9108694,10,-17.11,53.118
9108694,10,-17.131,53.077
9108694,10,-17.157,53.031
9108694,10,-17.185,52.985
9108694,10,-17.213,52.938
9108694,10,-17.243,52.894
9108694,10,-17.273,52.85
9108694,10,-17.299,52.805
9108694,10,-17.318,52.755
9108694,10,-17.315,52.694
9108694,10,-17.304,52.631
9108694,10,-17.289,52.569
9108694,10,-17.273,52.517
9108694,10,-17.256,52.484
9108694,10,-17.239,52.461
9108694,10,-17.221,52.444
9108694,10,-17.204,52.427
9108694,10,-17.19,52.408
9108694,10,-17.176,52.387
9108694,10,-17.162,52.367
9108694,10,-17.147,52.347
9108694,10,-17.127,52.326
9108694,10,-17.105,52.306
9108694,10,-17.084,52.285
9108694,10,-17.066,52.263
9108694,10,-17.056,52.235
9108694,10,-17.051,52.207
9108694,10,-17.047,52.181
9108694,10,-17.043,52.16
9108694,10,-17.036,52.152
9108694,10,-17.029,52.15
9108694,10,-17.021,52.152
9108694,10,-17.014,52.155
9108694,10,-17.005,52.156
9108694,10,-16.998,52.157
9108694,10,-16.992,52.161
9108694,10,-16.99,52.17
9108694,10,-16.999,52.189
9108694,10,-17.011,52.213
9108694,10,-17.026,52.239
9108694,10,-17.041,52.267
9108694,10,-17.057,52.294
9108694,10,-17.073,52.32
9108694,10,-17.088,52.342
9108694,10,-17.101,52.357
9108694,10,-17.109,52.357
9108694,10,-17.115,52.35
9108694,10,-17.118,52.34
9108694,10,-17.12,52.327
9108694,10,-17.116,52.315
9108694,10,-17.111,52.303
9108694,10,-17.105,52.293
9108694,10,-17.101,52.287
9108694,10,-17.104,52.29
9108694,10,-17.11,52.298
9108694,10,-17.117,52.306
9108694,11,-17.123,52.314
9108694,11,-17.124,52.316
9108694,11,-17.124,52.316
9108694,11,-17.124,52.317
9108694,11,-17.124,52.32
9108694,11,-17.125,52.331
9108694,11,-17.128,52.345
9108694,11,-17.132,52.363
9108694,11,-17.138,52.383
9108694,11,-17.147,52.408
9108694,11,-17.159,52.436
9108694,11,-17.174,52.463
9108694,11,-17.194,52.49
9108694,11,-17.226,52.513
9108694,11,-17.263,52.534
9108694,11,-17.302,52.552
9108694,11,-17.343,52.566
9108694,11,-17.382,52.574
9108694,11,-17.422,52.577
9108694,11,-17.461,52.576
9108694,11,-17.5,52.57
9108694,11,-17.535,52.556
9108694,11,-17.569,52.537
9108694,11,-17.605,52.517
9108694,11,-17.643,52.497
9108694,11,-17.692,52.484
9108694,11,-17.744,52.472
9108694,11,-17.796,52.457
9108694,11,-17.845,52.435
9108694,11,-17.884,52.401
9108694,11,-17.918,52.358
9108694,11,-17.947,52.309
9108694,11,-17.971,52.253
9108694,11,-17.981,52.187
9108694,11,-17.985,52.118
9108694,11,-17.986,52.047
9108694,11,-17.984,51.981
9108694,11,-17.984,51.927
9108694,11,-17.983,51.879
9108694,11,-17.977,51.831
9108694,11,-17.963,51.779
9108694,11,-17.926,51.715
9108694,11,-17.88,51.647
9108694,11,-17.831,51.578
9108694,11,-17.784,51.515
9108694,11,-17.749,51.465
9108694,11,-17.719,51.422
9108694,11,-17.691,51.384
9108694,11,-17.667,51.348
9108694,11,-17.653,51.313
9108694,11,-17.643,51.279
9108694,11,-17.635,51.248
9108694,11,-17.627,51.218
9108694,11,-17.616,51.189
9108694,11,-17.605,51.163
9108694,11,-17.596,51.139
9108694,11,-17.59,51.119
9108694,11,-17.595,51.103
9108694,11,-17.604,51.092
9108694,11,-17.615,51.084
9108694,11,-17.625,51.079
9108694,11,-17.63,51.08
9108694,11,-17.633,51.084
9108694,11,-17.637,51.088
9108694,11,-17.644,51.091
9108694,11,-17.661,51.087
9108694,11,-17.681,51.08
9108694,11,-17.702,51.073
9108694,11,-17.721,51.067
9108694,11,-17.727,51.065
9108694,11,-17.729,51.066
9108694,11,-17.729,51.07
9108694,11,-17.726,51.077
9108694,11,-17.718,51.092
9108694,11,-17.708,51.11
9108694,11,-17.699,51.13
9108694,11,-17.695,51.15
9108694,11,-17.707,51.169
9108694,11,-17.726,51.188
9108694,11,-17.746,51.207
9108694,11,-17.763,51.226
9108694,11,-17.768,51.246
9108694,11,-17.768,51.268
9108694,11,-17.768,51.291
9108694,11,-17.767,51.318
9108694,11,-17.77,51.354
9108694,11,-17.774,51.394
9108694,11,-17.779,51.432
9108694,11,-17.786,51.462
9108694,11,-17.801,51.475
9108694,11,-17.817,51.479
9108694,11,-17.83,51.477
9108694,11,-17.836,51.472
9108694,11,-17.818,51.467
9108694,11,-17.792,51.459
9108694,11,-17.763,51.449
9108694,11,-17.733,51.435
9108694,11,-17.708,51.416
9108694,11,-17.686,51.392
9108694,11,-17.665,51.368
9108694,11,-17.647,51.344
9108694,11,-17.639,51.322
9108694,11,-17.634,51.303
9108694,11,-17.632,51.291
9108694,11,-17.631,51.292
9108694,11,-17.636,51.325
9108694,11,-17.641,51.369
9108694,11,-17.64,51.406
9108694,11,-17.626,51.417
9108694,11,-17.567,51.363
9108694,11,-17.492,51.281
9108694,11,-17.415,51.19
9108694,11,-17.34,51.109
9108694,11,-17.288,51.066
9108694,11,-17.248,51.045
9108694,11,-17.211,51.033
9108694,11,-17.179,51.023
9421140,12,-16.84,59.989
9421140,12,-16.914,59.914
9421140,12,-16.987,59.849
9421140,12,-17.059,59.79
9421140,12,-17.133,59.734
9421140,12,-17.208,59.68
9421140,12,-17.284,59.629
9421140,12,-17.361,59.578
9421140,12,-17.441,59.526
9421140,12,-17.526,59.469
9421140,12,-17.636,59.388
9421140,12,-17.773,59.391
9421140,12,-17.838,59.364
9421140,12,-17.905,59.302
9421140,12,-17.968,59.227
9421140,12,-18.029,59.146
9421140,12,-18.088,59.06
9421140,12,-18.145,58.973
9421140,12,-18.2,58.885
9421140,12,-18.253,58.799
9421140,12,-18.303,58.717
9421140,12,-18.35,58.643
9421140,12,-18.384,58.594
9421140,12,-18.418,58.524
9421140,12,-18.45,58.5
9421140,12,-18.474,58.456
9421140,12,-18.497,58.407
9421140,12,-18.518,58.354
9421140,12,-18.539,58.3
9421140,12,-18.56,58.246
9421140,12,-18.581,58.191
9421140,12,-18.603,58.136
9421140,12,-18.625,58.082
9421140,12,-18.651,58.028
9421140,12,-18.684,57.976
9421140,12,-18.695,57.929
9421140,12,-18.769,57.88
9421140,12,-18.812,57.835
9421140,12,-18.848,57.786
9421140,12,-18.882,57.736
9421140,12,-18.916,57.685
9421140,12,-18.95,57.634
9421140,12,-18.985,57.583
9421140,12,-19.02,57.532
9421140,12,-19.058,57.48
9421140,12,-19.101,57.424
9421140,12,-19.169,57.371
9421140,12,-19.242,57.346
9421140,12,-19.32,57.308
9421140,12,-19.387,57.292
9421140,12,-19.452,57.285
9421140,12,-19.516,57.282
9421140,12,-19.579,57.282
9421140,12,-19.642,57.282
9421140,12,-19.705,57.283
9421140,12,-19.767,57.283
9421140,12,-19.827,57.28
9421140,12,-19.886,57.27
9421140,12,-19.935,57.239
9421140,12,-20.015,57.227
9421140,12,-20.079,57.247
9421140,12,-20.12,57.249
9421140,12,-20.157,57.246
9421140,12,-20.192,57.241
9421140,12,-20.225,57.235
9421140,12,-20.257,57.229
9421140,12,-20.289,57.222
9421140,12,-20.322,57.217
9421140,12,-20.356,57.211
9421140,12,-20.395,57.207
9421140,12,-20.459,57.198
9421140,12,-20.484,57.214
9421167,4,-16.664,59.861
9421167,4,-16.692,59.847
9421167,4,-16.721,59.833
9421167,4,-16.748,59.819
9421167,4,-16.774,59.807
9421167,4,-16.797,59.797
9421167,4,-16.8,59.797
9421167,4,-16.815,59.766
9421167,4,-16.866,59.744
9421167,4,-16.972,59.738
9421167,4,-17.013,59.716
9421167,4,-17.039,59.688
9421167,4,-17.059,59.658
9421167,4,-17.076,59.628
9421167,4,-17.092,59.599
9421167,4,-17.106,59.573
9421167,4,-17.12,59.551
9421167,4,-17.135,59.54
9421167,4,-17.155,59.571
9421167,4,-17.175,59.561
9421167,4,-17.218,59.528
9421167,4,-17.259,59.534
9421167,4,-17.302,59.501
9421167,5,-17.347,59.465
9421167,5,-17.393,59.426
9421167,5,-17.44,59.387
9421167,5,-17.487,59.35
9421167,5,-17.534,59.314
9421167,5,-17.58,59.282
9421167,5,-17.627,59.258
9421167,5,-17.68,59.261
9421167,5,-17.689,59.259
9421167,5,-17.73,59.221
9421167,5,-17.729,59.195
9421167,5,-17.765,59.145
9421167,5,-17.808,59.089
9421167,5,-17.854,59.029
9421167,5,-17.901,58.968
9421167,5,-17.948,58.906
9421167,5,-17.995,58.846
9421167,5,-18.04,58.789
9421167,5,-18.081,58.739
9421167,5,-18.103,58.717
9421167,5,-18.124,58.661
9421167,5,-18.157,58.609
9421167,5,-18.186,58.572
9421167,5,-18.214,58.536
9421167,5,-18.24,58.5
9421167,5,-18.266,58.465
9421167,5,-18.291,58.429
9421167,5,-18.314,58.391
9421167,5,-18.336,58.351
9421167,5,-18.355,58.307
9421167,5,-18.367,58.255
9421167,5,-18.348,58.183
9421167,5,-18.367,58.128
9421167,5,-18.398,58.064
9421167,5,-18.451,57.999
9421167,5,-18.482,57.954
9421167,5,-18.505,57.919
9421167,5,-18.525,57.888
9421167,5,-18.543,57.86
9421167,5,-18.56,57.835
9421167,5,-18.575,57.81
9421167,5,-18.59,57.785
9421167,5,-18.602,57.76
9421167,5,-18.611,57.736
9421167,5,-18.606,57.679
9421167,5,-18.636,57.646
9421167,5,-18.662,57.601
9421167,5,-18.685,57.572
9421167,5,-18.706,57.549
9421167,5,-18.728,57.529
9421167,5,-18.749,57.511
9421167,5,-18.771,57.494
9421167,5,-18.792,57.479
9421167,5,-18.814,57.464
9421167,5,-18.836,57.451
9421167,5,-18.863,57.448
9421167,5,-18.884,57.42
9421167,5,-18.915,57.417
9421167,5,-18.925,57.378
9421167,5,-18.954,57.35
9421167,5,-18.988,57.327
9421167,5,-19.023,57.308
9421167,5,-19.059,57.291
9421167,5,-19.095,57.276
9421167,5,-19.131,57.263
9421167,5,-19.164,57.252
9421167,5,-19.195,57.242
9421167,5,-19.216,57.241
9421167,5,-19.212,57.253
9421167,5,-19.226,57.216
9421167,5,-19.239,57.226
9421167,5,-19.257,57.219
9421167,5,-19.279,57.203
9421167,5,-19.303,57.184
9421167,5,-19.327,57.164
9421167,5,-19.351,57.142
9421167,5,-19.376,57.121
9421167,5,-19.4,57.101
9421167,5,-19.423,57.084
9421167,5,-19.446,57.076
9421167,5,-19.461,57.067
9421167,5,-19.472,57.027
9421167,5,-19.486,56.986
9421167,5,-19.497,56.955
9421167,5,-19.507,56.926
9421167,5,-19.516,56.898
9421167,5,-19.526,56.87
9421167,5,-19.536,56.842
9421167,5,-19.546,56.813
9421167,5,-19.558,56.782
9421167,5,-19.571,56.744
9421167,5,-19.595,56.671
9421167,5,-19.617,56.69
9421167,5,-19.633,56.68
9421167,5,-19.635,56.662
9421167,5,-19.632,56.642
9421167,5,-19.628,56.622
9421167,5,-19.623,56.602
9421167,5,-19.618,56.58
9421167,5,-19.613,56.559
9421167,5,-19.611,56.536
9421167,5,-19.611,56.513
9421167,5,-19.616,56.485
9421167,5,-19.649,56.443
9421167,5,-19.681,56.445
9421167,5,-19.716,56.435
9421167,5,-19.732,56.42
9421167,5,-19.759,56.418
9421167,5,-19.793,56.419
9421167,5,-19.828,56.421
9421167,5,-19.865,56.424
9421167,5,-19.903,56.427
9421167,5,-19.942,56.429
9421167,5,-19.982,56.428
9421167,5,-20.023,56.423
9421167,5,-20.067,56.408
9421167,5,-20.124,56.382
9421167,5,-20.16,56.4
9421167,5,-20.184,56.374
9421167,5,-20.214,56.349
9421167,5,-20.245,56.328
9421167,5,-20.276,56.306
9421167,5,-20.308,56.285
9421167,5,-20.339,56.263
9421167,6,-20.371,56.242
9421167,6,-20.402,56.221
9421167,6,-20.433,56.2
9421167,6,-20.475,56.177
9421167,6,-20.488,56.169
9421167,6,-20.506,56.146
9421167,6,-20.524,56.144
9421167,6,-20.53,56.131
9421167,6,-20.533,56.115
9421167,6,-20.535,56.097
9421167,6,-20.536,56.079
9421167,6,-20.537,56.06
9421167,6,-20.537,56.041
9421167,6,-20.537,56.022
9421167,6,-20.537,56.004
9421167,6,-20.544,55.989
9421167,6,-20.539,55.978
9421167,6,-20.535,55.943
9421167,6,-20.541,55.921
9421167,6,-20.542,55.903
9421167,6,-20.541,55.882
9421167,6,-20.54,55.859
9421167,6,-20.539,55.836
9421167,6,-20.537,55.813
9421167,6,-20.535,55.791
9421167,6,-20.534,55.77
9421167,6,-20.531,55.752
9421167,6,-20.527,55.74
9421167,6,-20.522,55.731
9421167,6,-20.507,55.7
9421167,6,-20.507,55.654
9421167,6,-20.513,55.621
9421167,6,-20.52,55.594
9421167,6,-20.528,55.57
9421167,6,-20.536,55.549
9421167,6,-20.545,55.529
9421167,6,-20.553,55.512
9421167,6,-20.561,55.496
9421167,6,-20.569,55.483
9421167,6,-20.584,55.475
9421167,6,-20.573,55.481
9421167,6,-20.569,55.474
9421167,6,-20.551,55.455
9421167,6,-20.54,55.423
9421167,6,-20.533,55.394
9421167,6,-20.526,55.365
9421167,6,-20.52,55.335
9421167,6,-20.513,55.305
9421167,6,-20.505,55.274
9421167,6,-20.496,55.243
9421167,6,-20.484,55.212
9421167,6,-20.458,55.179
9421167,6,-20.442,55.14
9421167,6,-20.42,55.09
9421167,6,-20.408,55.063
9421167,6,-20.397,55.028
9421167,6,-20.388,54.991
9421167,6,-20.38,54.953
9421167,6,-20.373,54.914
9421167,6,-20.367,54.874
9421167,6,-20.363,54.834
9421167,6,-20.36,54.794
9421167,6,-20.361,54.752
9421167,6,-20.38,54.708
9421167,6,-20.393,54.677
9421167,6,-20.389,54.627
9421167,6,-20.373,54.592
9421167,6,-20.367,54.55
9421167,6,-20.363,54.504
9421167,6,-20.361,54.456
9421167,6,-20.359,54.408
9421167,6,-20.358,54.359
9421167,6,-20.358,54.309
9421167,6,-20.358,54.26
9421167,6,-20.36,54.212
9421167,6,-20.362,54.16
9421167,6,-20.367,54.125
9421167,6,-20.376,54.1
9421167,6,-20.415,54.061
9421167,6,-20.429,54.026
9421167,6,-20.44,53.992
9421167,6,-20.45,53.957
9421167,6,-20.458,53.922
9421167,6,-20.465,53.887
9421167,6,-20.47,53.851
9421167,6,-20.473,53.813
9421167,6,-20.473,53.776
9421167,6,-20.456,53.738
9421167,6,-20.433,53.675
9421167,6,-20.441,53.615
9421167,6,-20.408,53.551
9421167,6,-20.387,53.49
9421167,6,-20.365,53.429
9421167,6,-20.343,53.368
9421167,6,-20.319,53.307
9421167,6,-20.295,53.245
9421167,6,-20.271,53.183
9421167,6,-20.246,53.121
9421167,6,-20.221,53.057
9421167,6,-20.19,52.99
9421167,6,-20.162,52.921
9421167,6,-20.136,52.854
9421167,6,-20.106,52.791
9421167,6,-20.083,52.732
9421167,6,-20.063,52.675
9421167,6,-20.044,52.619
9421167,6,-20.026,52.564
9421167,6,-20.007,52.509
9421167,6,-19.99,52.453
9421167,6,-19.973,52.394
9421167,6,-19.956,52.33
9421167,6,-19.928,52.231
9421167,6,-19.939,52.221
9421167,6,-19.927,52.176
9421167,6,-19.904,52.129
9421167,6,-19.894,52.07
9421167,6,-19.886,52.012
9421167,6,-19.877,51.954
9421167,6,-19.869,51.896
9421167,6,-19.861,51.837
9421167,7,-19.852,51.778
9421167,7,-19.841,51.717
9421167,7,-19.827,51.657
9421167,7,-19.791,51.598
9421167,7,-19.78,51.507
9421167,7,-19.765,51.456
9421167,7,-19.716,51.433
9421167,7,-19.683,51.382
9421167,7,-19.655,51.314
9421167,7,-19.628,51.237
9421167,7,-19.602,51.155
9421167,7,-19.575,51.07
9421167,7,-19.549,50.983
9421167,7,-19.522,50.896
9421167,7,-19.493,50.808
9421167,7,-19.455,50.72
9421167,7,-19.424,50.649
9421167,7,-19.369,50.56
9421167,7,-19.317,50.485
9421167,7,-19.275,50.412
9421167,7,-19.236,50.34
9421167,7,-19.198,50.269
9421167,7,-19.162,50.199
9421167,7,-19.126,50.131
9421167,7,-19.091,50.065
9421167,7,-19.058,50.002
9421167,7,-19.027,49.941
9421167,7,-19.005,49.887
9421167,7,-18.991,49.826
9421167,7,-18.97,49.785
9421167,7,-18.942,49.755
9421167,7,-18.911,49.729
9421167,7,-18.88,49.705
9421167,7,-18.848,49.684
9421167,7,-18.817,49.664
9421167,7,-18.787,49.645
9421167,7,-18.757,49.626
9421167,7,-18.728,49.607
9421167,7,-18.701,49.587
9421167,7,-18.68,49.564
9421167,7,-18.655,49.521
9421167,7,-18.652,49.491
9421167,7,-18.667,49.473
9421167,7,-18.674,49.461
9421167,7,-18.68,49.454
9421167,7,-18.685,49.449
9421167,7,-18.69,49.446
9421167,7,-18.694,49.445
9421167,7,-18.698,49.445
9421167,7,-18.701,49.447
9421167,7,-18.703,49.451
9421167,7,-18.699,49.462
9421167,7,-18.686,49.461
9421167,7,-18.669,49.45
9421167,7,-18.658,49.458
9421167,7,-18.633,49.463
9421167,7,-18.606,49.468
9421167,7,-18.576,49.473
9421167,7,-18.544,49.48
9421167,7,-18.51,49.487
9421167,7,-18.473,49.496
9421167,7,-18.433,49.507
9421167,7,-18.387,49.521
9421167,7,-18.323,49.548
9421167,7,-18.218,49.564
9421167,7,-18.124,49.584
9421167,7,-18.031,49.607
9421167,7,-17.99,49.615
9421167,7,-17.962,49.619
9421167,7,-17.941,49.619
9421167,7,-17.924,49.618
9421167,7,-17.91,49.617
9421167,7,-17.899,49.615
9421167,7,-17.889,49.614
9421167,7,-17.88,49.614
9421167,7,-17.876,49.622
9421167,7,-17.858,49.622
9421167,7,-17.841,49.641
9421167,7,-17.838,49.639
9421167,7,-17.829,49.642
9421167,7,-17.818,49.646
9421167,7,-17.807,49.65
9421167,7,-17.795,49.654
9421167,7,-17.783,49.658
9421167,7,-17.771,49.662
9421167,7,-17.757,49.667
9421167,7,-17.742,49.671
9421167,7,-17.723,49.673
9421167,7,-17.694,49.679
9421167,7,-17.662,49.702
9421167,7,-17.647,49.7
9421167,7,-17.634,49.699
9421167,7,-17.624,49.704
9421167,7,-17.616,49.711
9421167,7,-17.608,49.719
9421167,7,-17.6,49.729
9421167,7,-17.593,49.74
9421167,7,-17.586,49.752
9421167,7,-17.579,49.766
9421167,7,-17.567,49.785
9421167,7,-17.566,49.786
9421167,7,-17.558,49.832
9421167,7,-17.554,49.85
9421167,7,-17.551,49.862
9421167,7,-17.548,49.873
9421167,7,-17.545,49.882
9421167,7,-17.541,49.891
9421167,7,-17.535,49.9
9421167,7,-17.528,49.909
9421167,7,-17.519,49.921
9421167,7,-17.504,49.937
9421167,7,-17.468,49.968
9421167,7,-17.428,49.952
9421167,7,-17.369,49.949
9421167,7,-17.341,49.974
9421167,7,-17.31,49.989
9421167,7,-17.283,49.997
9421167,7,-17.257,50.004
9421167,7,-17.231,50.008
9421167,7,-17.207,50.013
9421167,7,-17.183,50.016
9421167,7,-17.16,50.021
9421167,7,-17.139,50.027
9421167,7,-17.117,50.04
9421167,8,-17.099,50.041
9421167,8,-17.102,50.05
9421167,8,-17.084,50.051
9421167,8,-17.059,50.062
9421167,8,-17.034,50.078
9421167,8,-17.007,50.098
9421167,8,-16.979,50.118
9421167,8,-16.951,50.139
9421167,8,-16.922,50.16
9421167,8,-16.893,50.179
9421167,8,-16.863,50.195
9421167,8,-16.833,50.207
9421167,8,-16.792,50.21
9421167,8,-16.761,50.202
9421167,8,-16.747,50.198
9421167,8,-16.736,50.194
9421167,8,-16.727,50.19
9421167,8,-16.719,50.185
9421167,8,-16.712,50.178
9421167,8,-16.706,50.171
9421167,8,-16.7,50.161
9421167,8,-16.693,50.15
9421167,8,-16.686,50.136
9421167,8,-16.672,50.114
9421167,8,-16.661,50.098
9421167,8,-16.643,50.069
9421167,8,-16.622,50.063
9421167,8,-16.606,50.054
9421167,8,-16.59,50.037
9421167,8,-16.573,50.019
9421167,8,-16.557,50.0
9421167,8,-16.539,49.981
9421167,8,-16.521,49.964
9421167,8,-16.5,49.949
9421167,8,-16.475,49.939
9421167,8,-16.432,49.943
9421167,8,-16.375,49.938
9421167,8,-16.338,49.923
9421177,1,-16.975,59.841
9421177,1,-17.02,59.798
9421177,1,-17.055,59.762
9421177,1,-17.082,59.726
9421177,1,-17.106,59.693
9421177,1,-17.129,59.66
9421177,1,-17.152,59.627
9421177,1,-17.174,59.593
9421177,1,-17.195,59.558
9421177,1,-17.216,59.52
9421177,1,-17.236,59.475
9421177,1,-17.252,59.408
9421177,1,-17.287,59.374
9421177,1,-17.314,59.332
9421177,1,-17.345,59.335
9421177,1,-17.363,59.31
9421177,1,-17.379,59.277
9421177,1,-17.394,59.241
9421177,1,-17.407,59.203
9421177,1,-17.418,59.165
9421177,1,-17.428,59.127
9421177,2,-17.434,59.091
9421177,2,-17.426,59.064
9421177,2,-17.417,59.031
9421177,2,-17.433,58.988
9421177,2,-17.433,58.946
9421177,2,-17.452,58.917
9421177,2,-17.459,58.895
9421177,2,-17.465,58.877
9421177,2,-17.47,58.859
9421177,2,-17.475,58.842
9421177,2,-17.479,58.824
9421177,2,-17.482,58.804
9421177,2,-17.484,58.78
9421177,2,-17.482,58.752
9421177,2,-17.442,58.718
9421177,2,-17.472,58.631
9421177,2,-17.506,58.574
9421177,2,-17.54,58.525
9421177,2,-17.573,58.482
9421177,2,-17.607,58.442
9421177,2,-17.641,58.404
9421177,2,-17.676,58.367
9421177,2,-17.711,58.331
9421177,2,-17.746,58.296
9421177,2,-17.781,58.261
9421177,2,-17.816,58.224
9421177,2,-17.866,58.183
9421177,2,-17.884,58.167
9421177,2,-17.878,58.1
9421177,2,-17.914,58.05
9421177,2,-17.946,58.005
9421177,2,-17.98,57.962
9421177,2,-18.015,57.921
9421177,2,-18.051,57.882
9421177,2,-18.087,57.847
9421177,2,-18.123,57.817
9421177,2,-18.157,57.794
9421177,2,-18.189,57.791
9421177,2,-18.227,57.79
9421177,2,-18.242,57.79
9421177,2,-18.248,57.79
9421177,2,-18.259,57.75
9421177,2,-18.282,57.734
9421177,2,-18.308,57.722
9421177,2,-18.335,57.714
9421177,2,-18.362,57.707
9421177,2,-18.389,57.701
9421177,2,-18.415,57.699
9421177,2,-18.439,57.698
9421177,2,-18.461,57.703
9421177,2,-18.468,57.724
9421177,2,-18.473,57.72
9421177,2,-18.466,57.726
9421177,2,-18.456,57.695
9421177,2,-18.46,57.687
9421177,2,-18.468,57.683
9421177,2,-18.476,57.683
9421177,2,-18.485,57.683
9421177,2,-18.494,57.685
9421177,2,-18.503,57.686
9421177,2,-18.511,57.687
9421177,2,-18.517,57.686
9421177,2,-18.511,57.677
9421177,2,-18.511,57.679
9421177,2,-18.512,57.675
9421177,2,-18.494,57.676
9421177,2,-18.495,57.673
9421177,2,-18.499,57.67
9421177,2,-18.503,57.667
9421177,2,-18.508,57.662
9421177,2,-18.513,57.658
9421177,2,-18.516,57.654
9421177,2,-18.517,57.65
9421177,2,-18.506,57.651
9421177,2,-18.473,57.636
9421177,2,-18.488,57.627
9421177,2,-18.464,57.611
9421177,2,-18.451,57.575
9421177,2,-18.435,57.543
9421177,2,-18.42,57.51
9421177,2,-18.404,57.475
9421177,2,-18.387,57.44
9421177,2,-18.37,57.404
9421177,2,-18.351,57.367
