ID,Month,Latitude,Longitude
9421930,12,-2.819,42.118
9421930,12,-2.849,42.26
9421930,12,-2.945,42.404
9421930,12,-3.044,42.554
9421930,12,-3.144,42.697
9421930,12,-3.227,42.835
9421930,12,-3.306,42.971
9421930,12,-3.383,43.105
9421930,12,-3.458,43.238
9421930,12,-3.53,43.37
9421930,12,-3.6,43.502
9421930,12,-3.667,43.633
9421930,12,-3.73,43.762
9421930,12,-3.785,43.885
9421930,12,-3.819,44.025
9421930,12,-3.826,44.164
9421930,12,-3.823,44.323
9421930,12,-3.786,44.467
9421930,12,-3.739,44.604
9421930,12,-3.687,44.737
9421930,12,-3.632,44.868
9421930,12,-3.575,44.996
9421930,12,-3.518,45.12
9421930,12,-3.461,45.241
9421930,12,-3.406,45.357
9421930,12,-3.359,45.465
9421930,12,-3.328,45.565
9421930,12,-3.279,45.661
9421930,12,-3.214,45.74
9421930,12,-3.16,45.826
9421930,12,-3.106,45.912
9421930,12,-3.052,45.999
9421930,12,-2.997,46.084
9421930,12,-2.943,46.168
9421930,12,-2.89,46.249
9421930,12,-2.837,46.326
9421930,12,-2.786,46.397
9421930,12,-2.741,46.448
9421930,12,-2.699,46.501
9421930,12,-2.633,46.584
9421930,12,-2.569,46.622
9421930,12,-2.509,46.664
9421930,12,-2.449,46.703
9421930,12,-2.388,46.739
9421930,12,-2.326,46.771
9421930,12,-2.263,46.799
9421930,12,-2.199,46.823
9421930,12,-2.133,46.84
9421930,12,-2.063,46.85
9421930,12,-1.98,46.855
9421930,12,-1.886,46.826
9421930,12,-1.783,46.773
9421930,12,-1.667,46.677
9421930,12,-1.555,46.571
9421930,12,-1.443,46.458
9421930,12,-1.331,46.34
9421930,12,-1.22,46.218
9421930,12,-1.109,46.092
9421930,12,-1.001,45.964
9421930,12,-0.897,45.834
9421930,12,-0.799,45.705
9421930,12,-0.718,45.584
9421930,12,-0.658,45.448
9421930,12,-0.593,45.268
9421930,12,-0.532,45.094
9421930,12,-0.513,44.939
9421930,12,-0.504,44.79
9421930,12,-0.501,44.643
